block_id,block_hash,previous_block_hash,timestamp,miner_wallet_id,transaction_id,tx_hash,input_id,input_wallet_id,input_amount,output_id,output_wallet_id,output_amount,wallet_address,balance
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10682,53c1754438c476e0a567a2895c7d735beaeadf75578d8da17a33eb3ad3b83093,,,,24531,13557,45.28240449,1HCHcqGSr6ZtkFMc2haZyvRBKG4MDvnxVJ,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10683,6403ecc8b3c9141948949d0fdf99ad6c73f6347125326e790bfe8e48f4d6df92,25491,32530,0.09897217,,,,1KG4XhiQqkH5QUrpdiwJ2Dj1CJh5PYUPxs,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10683,6403ecc8b3c9141948949d0fdf99ad6c73f6347125326e790bfe8e48f4d6df92,,,,24532,32531,0.07111363,127BX9CcCP3yhSWTtiDxsYdRFs5UvgDf5f,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10683,6403ecc8b3c9141948949d0fdf99ad6c73f6347125326e790bfe8e48f4d6df92,,,,24533,32530,0.02775854,1KG4XhiQqkH5QUrpdiwJ2Dj1CJh5PYUPxs,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10684,7956fb757f68ce1cf8b722eb52207025ed02c90d469e8f3a22ae8f481ad47492,25492,32532,0.20121677,,,,1Mxbv7DRmxyc4bCnqp8hwq3PCogV2bWmZE,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10684,7956fb757f68ce1cf8b722eb52207025ed02c90d469e8f3a22ae8f481ad47492,,,,24534,32533,0.14896430,1FKB4qBKzKgPZBDRNTg4Hwdbo1S8F2wLnK,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10684,7956fb757f68ce1cf8b722eb52207025ed02c90d469e8f3a22ae8f481ad47492,,,,24535,32534,0.05215247,1eiCLUsubg1VCN9veFoBTDNxLdtYzPJUX,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10685,1efd0adb37c666fa4f97bdcbfbe9c674f0112e1b7edab93f184942b5cfee7192,25493,32535,0.08989000,,,,193MXzkXie7Sa8aefUgx4phqKLToCvpceU,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10685,1efd0adb37c666fa4f97bdcbfbe9c674f0112e1b7edab93f184942b5cfee7192,,,,24536,32536,0.00800666,1AC8FqT1ysFnjwiCtSGZH37V5zwMefLq6K,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10685,1efd0adb37c666fa4f97bdcbfbe9c674f0112e1b7edab93f184942b5cfee7192,,,,24537,29495,0.08178334,1J99r4sRj2wJVNLFXNowJKkLvvmBPUmQC8,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10686,cd76be4dc6217c80aae497dbc61c942d011a0e65caf6f68c15bba1433feae391,25494,32537,0.70395056,,,,1KiovwyztSmgXC2Kw7okrgMo2hkf27RKnw,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10686,cd76be4dc6217c80aae497dbc61c942d011a0e65caf6f68c15bba1433feae391,,,,24538,15108,0.49833970,1A1thtgu6AmRMgHH3UUjbFvEwknPosJosz,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10686,cd76be4dc6217c80aae497dbc61c942d011a0e65caf6f68c15bba1433feae391,,,,24539,32538,0.20551086,13EY3wjqg6ZLAs49FdUbDsJyfcxYHMpPrV,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10687,cbf90868b3077f60d6183679332c94e926e676de6ab234947b928e3e9bddc891,25495,15566,1.52072074,,,,13nKtc9JYn3Zj5aVG7jAiRR4BTsNUv115b,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10687,cbf90868b3077f60d6183679332c94e926e676de6ab234947b928e3e9bddc891,,,,24540,32539,0.56314233,1LJpsKZEZ1oeVM26tJUhbzf5bLuYDwBE2h,0.00097852
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10687,cbf90868b3077f60d6183679332c94e926e676de6ab234947b928e3e9bddc891,,,,24541,15566,0.95747841,13nKtc9JYn3Zj5aVG7jAiRR4BTsNUv115b,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10688,69d9e75079ccfad221df0ff540d142626ec3e32c85c118e3fb0df2e939b11f91,25496,2180,0.07793235,,,,1Lde7UmnxrbKXWnxwLkzvrpvnmeLdp2AP3,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10688,69d9e75079ccfad221df0ff540d142626ec3e32c85c118e3fb0df2e939b11f91,,,,24542,5088,0.00150000,13H2W2bSBN7etjmtRUMoT3FXHT9zfaMw9A,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10688,69d9e75079ccfad221df0ff540d142626ec3e32c85c118e3fb0df2e939b11f91,,,,24543,2180,0.07633235,1Lde7UmnxrbKXWnxwLkzvrpvnmeLdp2AP3,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10689,44644bec46ddd36035f0271d005c335a68475ae50683293395d980d5e284ef90,25497,2986,0.05100000,,,,1ADsR5LpzGFHJE6Ffy4xnEuzh53U2s52jt,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10689,44644bec46ddd36035f0271d005c335a68475ae50683293395d980d5e284ef90,,,,24544,32540,0.00090000,1CaCLXYsp5UPo8UvPmD8qUSMKGGQg3miFz,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10689,44644bec46ddd36035f0271d005c335a68475ae50683293395d980d5e284ef90,,,,24545,32541,0.05000000,15tYJ3BQKNEW14ibKW2WbtvS7wekAAzAya,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10690,f713fbe4c15a332a1c02fa4b76a089eafed659e4c39cb1f3f70b21a769f8a090,25498,32542,0.05209379,,,,1D8g41nkw8GhYhZ57L7PtkQAV1dgTNw9Pf,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10690,f713fbe4c15a332a1c02fa4b76a089eafed659e4c39cb1f3f70b21a769f8a090,,,,24546,18237,0.04130000,13uZZ22i1JYVFrcSDRUUeXaAeXRRiRKM82,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10690,f713fbe4c15a332a1c02fa4b76a089eafed659e4c39cb1f3f70b21a769f8a090,,,,24547,32543,0.01069379,1DaHm6Lxd26sy6CK5p5B17pS7wb6xYpRk7,0.01069379
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10691,96526121d658e040674be2008fea9d4df5cb3737c7798cd46a732b471e2d8e90,25499,32544,0.27200693,,,,16KRQ2tXaMJAkWoQxsi2MtodH4uGg7NKbP,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10691,96526121d658e040674be2008fea9d4df5cb3737c7798cd46a732b471e2d8e90,,,,24548,32545,0.04190693,1NoGoDqARbnSwMTXJ4RLs9CLsT9UuomhuZ,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10691,96526121d658e040674be2008fea9d4df5cb3737c7798cd46a732b471e2d8e90,,,,24549,32194,0.23000000,14aQQ3SiGHg8b6LYUi5PPveuzKEryXd79d,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10692,faab936182e09c07ce95c63f30d45cef374f67b4d71a61279895091fb4047a90,25500,15695,0.00460100,,,,18QqoaC9DkYXUukv4uQ7DtcqBsZDz4A7dg,0.00001895
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10692,faab936182e09c07ce95c63f30d45cef374f67b4d71a61279895091fb4047a90,,,,24550,32546,0.00200000,1LMRakf8qiKGe48vBAcwQiHwDqyvhboQ3C,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10692,faab936182e09c07ce95c63f30d45cef374f67b4d71a61279895091fb4047a90,,,,24551,15695,0.00250100,18QqoaC9DkYXUukv4uQ7DtcqBsZDz4A7dg,0.00001895
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10693,57c0161973b61b9bca6cf9dd4b34bf4522222d96cd969c3a26abcc9730e4cd8d,25501,15377,165.18257600,,,,1GNrvpo7XTYqmppDS8C8R3QGNMSYjdzGV1,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10693,57c0161973b61b9bca6cf9dd4b34bf4522222d96cd969c3a26abcc9730e4cd8d,,,,24552,32547,0.14588801,179SbvNjy2qyBHf7rXWUe8CXZQtJcpJuLx,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10693,57c0161973b61b9bca6cf9dd4b34bf4522222d96cd969c3a26abcc9730e4cd8d,,,,24553,32548,165.03658799,1HWXofr4Fq5X6qGyE68bZLq9sbGrztZ21A,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10694,332b6d8aeaba822cac503349e6e108733824a36a729e902021c2621154570e8d,25502,32549,0.01434943,,,,18cccDKL4UW2sbXBVWsh35wweEk4sUaNP8,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10694,332b6d8aeaba822cac503349e6e108733824a36a729e902021c2621154570e8d,,,,24554,32550,0.00944971,1D26WSSwskVBzCPED2fK8pWXVkZddAkb1B,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10694,332b6d8aeaba822cac503349e6e108733824a36a729e902021c2621154570e8d,,,,24555,32551,0.00479972,1JugNiW1o37FyCTR8D5tziWnFV3d2uKFMD,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10695,20c80f220415848ba46c6740c557e1ec928b6aa020a09997865514b50e5f2e8c,25503,21487,1.71159278,,,,1PwL7p8hwjPDHaHLBUoHccx3LX8BKMXdpX,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10695,20c80f220415848ba46c6740c557e1ec928b6aa020a09997865514b50e5f2e8c,,,,24556,32552,0.05040468,1JxhxpD2jq9XvVLkNFfeaNzWxLzi89e2mh,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10695,20c80f220415848ba46c6740c557e1ec928b6aa020a09997865514b50e5f2e8c,,,,24557,21487,1.66108810,1PwL7p8hwjPDHaHLBUoHccx3LX8BKMXdpX,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10696,2d613af7c9a6676a70e60441f7375626ba6a7e94adfd842ee70c846c7788828b,25504,13953,0.22762744,,,,17P6NJmbXXiTzHci62nkLZBFaCa9Gf64cm,0.00001932
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10696,2d613af7c9a6676a70e60441f7375626ba6a7e94adfd842ee70c846c7788828b,,,,24558,13953,0.10752744,17P6NJmbXXiTzHci62nkLZBFaCa9Gf64cm,0.00001932
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10696,2d613af7c9a6676a70e60441f7375626ba6a7e94adfd842ee70c846c7788828b,,,,24559,32553,0.12000000,1G2sYtB8qCoL36NMhdKEyTybTba4WVPuPo,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10697,041a4f11e729dcc8fae5a51d9c7c0939b8b456ea0aab4455b468066c2d19d889,25505,32554,0.03413000,,,,1Ct3YwHcALR7w6WujBnpJgfxVT24H8Nhit,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10697,041a4f11e729dcc8fae5a51d9c7c0939b8b456ea0aab4455b468066c2d19d889,,,,24560,32555,0.03000000,1BAQJpZp8Qgh7bhZ4U2QszUcgdWF197uZ8,0.00020500
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10697,041a4f11e729dcc8fae5a51d9c7c0939b8b456ea0aab4455b468066c2d19d889,,,,24561,32556,0.00403000,1K5ccYrBS2JSiJnJWzGs8mwEBfymdtwoiP,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10698,160dc1949cab3ec72f073375725f2b31c44da4e7797e0589af0a7c2c3b67d689,25506,2365,0.28243220,,,,1NrBn8N3GN7wWKdsFs5PuNtBGeHpUAXB3F,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10698,160dc1949cab3ec72f073375725f2b31c44da4e7797e0589af0a7c2c3b67d689,,,,24562,32557,0.00435120,144fcUFF9AjjEnvB9FVpnCUCvj7qWbCT8L,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10698,160dc1949cab3ec72f073375725f2b31c44da4e7797e0589af0a7c2c3b67d689,,,,24563,2365,0.27798100,1NrBn8N3GN7wWKdsFs5PuNtBGeHpUAXB3F,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10699,eed218330b4b5f7d667f8c16d06c59ddc7ad7855cd750399245ace8fc1343989,25507,1543,0.42301191,,,,1JNnn5xpUV9HyENqZctsVQ3oRbDskfyyQ5,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10699,eed218330b4b5f7d667f8c16d06c59ddc7ad7855cd750399245ace8fc1343989,,,,24564,32558,0.00043400,1L9gFNQqPKoGpxbhSgajd83z2oMBCz9zmT,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10699,eed218330b4b5f7d667f8c16d06c59ddc7ad7855cd750399245ace8fc1343989,,,,24565,1543,0.42247791,1JNnn5xpUV9HyENqZctsVQ3oRbDskfyyQ5,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10700,e23d14ea9b43c4ff9e63e74fbf756fa799bb5bff771384723ed88d2b0b7d3389,25508,15430,9.69213728,,,,19Vw9ndKgcJr6iJ3Gbt4eECKeyFjZw7ExL,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10700,e23d14ea9b43c4ff9e63e74fbf756fa799bb5bff771384723ed88d2b0b7d3389,,,,24566,32559,0.07209213,1PEcdkna35Ydpvw2eFboZgpjpguRPKm5zc,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10700,e23d14ea9b43c4ff9e63e74fbf756fa799bb5bff771384723ed88d2b0b7d3389,,,,24567,15430,9.61994515,19Vw9ndKgcJr6iJ3Gbt4eECKeyFjZw7ExL,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10701,6f1550be4765f8684dd6b4ee341bd862ee17a15ea4e61ae7bee678220b701889,25509,32560,0.13658281,,,,12dDBag6vzABZEf3V8owuvkzyVWMoSa2w3,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10701,6f1550be4765f8684dd6b4ee341bd862ee17a15ea4e61ae7bee678220b701889,,,,24568,32561,0.12260005,15s2p7wozqxBtCWpSaUfx8RGcf1zgJyKyp,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10701,6f1550be4765f8684dd6b4ee341bd862ee17a15ea4e61ae7bee678220b701889,,,,24569,32562,0.01388276,12UpnfAXjfkxBEvgz7MJrt3EQfKwS2JCKQ,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10702,21bfa3af618304e737995425db92112f43fcc67a3df22ecafdd6618cb8203388,25510,25425,249.65185725,,,,1NC7ZyduvodCrvddVup1wxeGEv83n7MBgJ,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10702,21bfa3af618304e737995425db92112f43fcc67a3df22ecafdd6618cb8203388,,,,24570,32563,249.15175725,16kBjYDmshZ7hn7oMeKkAGAAZHb3M7tH9u,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10702,21bfa3af618304e737995425db92112f43fcc67a3df22ecafdd6618cb8203388,,,,24571,32564,0.50000000,15Rexx5GZfp9nyru7yUcTezbXdwF7ZYo7N,0.00000589
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10703,99602d26200dea22282c09626f1b6cbc820e934294e53c815066a47f76f50988,25511,26081,0.16592395,,,,18ZjTXUH1CidKeD4VKYCfxitkM1Kn5aTNT,0.00017249
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10703,99602d26200dea22282c09626f1b6cbc820e934294e53c815066a47f76f50988,,,,24572,21454,0.06000000,1LvKLzypAWvmckkLUsLCkVdFKx4w1FwCaJ,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10703,99602d26200dea22282c09626f1b6cbc820e934294e53c815066a47f76f50988,,,,24573,26081,0.10582395,18ZjTXUH1CidKeD4VKYCfxitkM1Kn5aTNT,0.00017249
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10704,681d718a99e251538bec62800b30f0ca93f19ccf2a3fa1c94f3ebc36c5d8ce87,25512,32565,0.01500000,,,,127WJg5REKV1wdxpTdV9dwnjaZv9mHz9KB,0.00000000
400005,00000000000000000312974d8176c5e5af80f8ec386d01d3d8b6dd638b68ef7b,,2016-02-25 17:44:07,11402,10704,681d718a99e251538bec62800b30f0ca93f19ccf2a3fa1c94f3ebc36c5d8ce87,,,,24574,32566,0.01290000,1JZAzzfUdzhM413Kd2V99RWxKDBg9Rfbek,0.00000000
